k sk_rho_0.2 sk_rho_0.4 sk_rho_0.6 sk_rho_0.8
0.56000 1.29952585805626585902 0.72824889020062433254 0.21044974855672704539 0.06199451704024269705
0.57000 1.29351591241610575089 0.72492046672254695228 0.21015701908283443422 0.06200261553630639216
0.58000 1.28753317278900425435 0.72160616120190790301 0.20986277648533704920 0.06200993878954577654
0.59000 1.28157763092820276007 0.71830599281507157006 0.20956706500551525174 0.06201650557608709424
0.60000 1.27564927858694221463 0.71501998073840322689 0.20926992888464970854 0.06202233467205661710
0.61000 1.26974810751846733936 0.71174814414826892417 0.20897141236402108633 0.06202744485358061693
0.62000 1.26387410947601663835 0.70849050222103293617 0.20867155968490969098 0.06203185489678532394
0.63000 1.25802727621283461090 0.70524707413306120252 0.20837041508859643901 0.06203558357779707932
0.64000 1.25220759948216131541 0.70201787906071877465 0.20806802281636155305 0.06203864967274205083
0.65000 1.24641507103723991889 0.69880293618037114811 0.20776442710948583859 0.06204107195774655886
0.66000 1.24064968263131158999 0.69560226466838315229 0.20745967220924971253 0.06204286920893684054
0.67000 1.23491142601761860753 0.69241588370112061579 0.20715380235693392486 0.06204406020243920239
0.68000 1.22920029294940191811 0.68924381245494803494 0.20684686179381880922 0.06204466371437983990
0.69000 1.22351627517990491079 0.68608607010623168243 0.20653889476118517110 0.06204469852088508042
0.70000 1.21785936446236742192 0.68294267583133583255 0.20622994550031331640 0.06204418339808111943
0.71000 1.21222955255003328467 0.67981364880662620287 0.20592005825248407835 0.06204313712209428427
0.72000 1.20662683119614388971 0.67669900820846851097 0.20560927725897795715 0.06204157846905083290
0.73000 1.20105119215393996157 0.67359877321322703114 0.20529764676107536969 0.06203952621507698162
0.74000 1.19550262717666444523 0.67051296299726781402 0.20498521100005695494 0.06203699913629901613
0.75000 1.18998112801755917545 0.66744159673695602208 0.20467201421720346288 0.06203401600884324296
0.76000 1.18448668642986576494 0.66438469360865659574 0.20435810065379519940 0.06203059560883585760
0.77000 1.17901929416682560436 0.66134227278873491951 0.20404351455111283120 0.06202675671240314575
0.78000 1.17357894298168075053 0.65831435345355615585 0.20372830015043688623 0.06202251809567137231
0.79000 1.16816562462767459252 0.65530095477948613336 0.20341250169304808670 0.06201789853476682990
0.80000 1.16277933085804718871 0.65230209594288979247 0.20309616342022687729 0.06201291680581576260
0.81000 1.15742005342604037388 0.64931779612013185154 0.20277932957325375818 0.06200759168494437978
0.82000 1.15208778408489687095 0.64634807448757825021 0.20246204439340939607 0.06200194194827901573
0.83000 1.14678251458785873673 0.64339295022159415094 0.20214435212197440217 0.06199598637194592837
